4	0	3818614	0	1
5	0	3326369	0	0
5	0	3179762	0	1
5	0	3241624	0	0
5	0	3485093	0	0
5	0	2700440	0	1
5	0	2694806	0	1
5	0	2997343	0	0
5	0	3337387	0	0
5	0	3099609	0	0
5	0	3526913	0	0
5	0	3431066	0	0
5	0	3703866	0	0
5	0	3542314	0	0
5	0	3514081	0	0
5	0	2987927	0	2
5	0	3021334	0	1
5	0	2716679	0	0
5	0	1925127	0	2
5	0	3414837	0	0
5	0	2868875	0	2
5	0	2804733	0	0
5	0	2804732	0	0
5	0	3750274	0	2
5	0	3266655	0	1
5	0	2693830	0	0
5	0	3629711	0	0
5	0	3358686	0	1
5	0	2744771	0	0
5	0	3606484	0	0
5	0	3247782	0	1
6	0	3700494	0	1
6	0	2987927	0	0
6	0	2442120	0	1
6	0	2542400	0	0
6	0	3325862	0	1
6	0	2409353	0	1
6	0	2754084	0	0
6	0	3671530	0	1
6	0	2999614	0	0
6	0	3363304	0	0
6	0	2582515	0	1
6	0	3443661	0	0
6	0	3512880	0	0
6	0	3304513	0	0
6	0	2365968	0	0
6	0	3337735	0	0
6	0	3163609	0	0
6	0	3438068	0	0
6	0	3893346	0	0
6	0	3197540	0	0
6	0	2329656	0	0
6	0	503388	0	1
6	0	3492104	0	1
6	0	3087320	0	1
6	0	2944122	0	0
6	0	3180413	0	0
6	0	3724136	0	0
6	0	2906430	0	0
6	0	3414787	0	0
6	0	2782169	0	1
7	0	2695551	0	2
7	0	2656288	0	1
7	0	2763231	0	1
7	0	3833342	0	1
7	0	2871168	0	1
7	0	2375456	0	0
7	0	3747020	0	1
7	0	3412984	0	1
7	0	3413495	0	1
7	0	3608291	0	2
7	0	3694900	0	0
7	0	3327977	0	0
7	0	2492850	0	0
7	0	3871832	0	0
7	0	3665220	0	2
7	0	3826000	0	0
7	0	3630936	0	1
7	0	3318150	0	0
7	0	2814005	0	0
7	0	2996077	0	0
7	0	3810195	0	0
7	0	3775051	0	0
7	0	2614960	0	0
7	0	3273701	0	0
7	0	2892061	0	0
7	0	3418228	0	0
7	0	3544552	0	1
7	0	2517109	0	0
7	0	1241189	0	0
7	0	2805427	0	0
8	0	3485823	0	0
8	0	3870205	0	0
8	0	3662917	0	0
8	0	2132453	0	0
8	0	2686928	0	1
8	0	2726513	0	0
8	0	3575625	0	1
8	0	3339238	0	0
8	0	3203970	0	0
8	0	2475511	0	0
8	0	3030042	0	1
8	0	3750260	0	2
8	0	2141640	0	0
8	0	3143966	0	0
8	0	3607930	0	0
8	0	2116300	0	0
8	0	3348614	0	0
8	0	2224347	0	0
8	0	3102242	0	1
8	0	2120837	0	0
8	0	2120360	0	0
8	0	2140960	0	0
8	0	1368963	0	0
8	0	2199917	0	0
8	0	3443947	0	0
8	0	2782108	0	0
8	0	3183041	0	1
8	0	3851187	0	0
8	0	3423709	0	0
8	0	3261201	0	0
9	0	2920282	0	0
9	0	3745295	0	0
9	0	3520709	0	0
9	0	3284865	0	0
9	0	3464724	0	0
9	0	2582515	0	1
9	0	2364444	0	0
9	0	2579921	0	1
9	0	3634549	0	0
9	0	3325862	0	1
9	0	3199851	0	0
9	0	3568875	0	0
9	0	3295654	0	0
9	0	3166068	0	0
9	0	3177926	0	0
9	0	3014964	0	0
9	0	2783047	0	1
9	0	3668300	0	0
9	0	3381070	0	0
9	0	3468870	0	0
9	0	2864281	0	0
9	0	2726526	0	0
9	0	2939522	0	0
9	0	2964625	0	0
9	0	3180413	0	1
9	0	2605323	0	0
9	0	2542400	0	0
9	0	3183040	0	0
9	0	3311143	0	0
9	0	3668159	0	0
10	0	3222045	0	1
10	0	3403950	0	1
10	0	374361	0	1
10	0	3845692	0	0
10	0	3522540	0	1
10	0	1414057	0	1
10	0	2657288	0	1
10	0	2938489	0	1
10	0	3222065	0	0
10	0	1550861	0	1
10	0	3863555	0	1
10	0	3416709	0	2
10	0	3140133	0	2
10	0	2872586	0	2
10	0	3728547	0	0
10	0	2536179	0	0
10	0	3697234	0	0
10	0	3495840	0	1
10	0	2804058	0	0
10	0	2657262	0	0
10	0	3255315	0	0
10	0	1751019	0	0
10	0	3218973	0	0
10	0	3016304	0	0
10	0	3062807	0	0
10	0	3845694	0	0
10	0	2938495	0	0
10	0	3345596	0	0
10	0	2494540	0	0
10	0	3252802	0	0
